source_row_id,matched_standardizedItemId,confidence,decision,reason
658,KVI-HARD-0003,0.8779,match,"The competitor product '3M Duct Tape Silver 48mm BIG SALE' matches the master list entry '3M Duct Tape Silver 48mm'. Both have the same brand '3M', model 'Heavy', and pack size '48mm', matching all critical identifiers."
1800,,0.0,no_match,"The competitor product is a phone case while all candidates are electronic accessories (buds and SD cards). There is no matching brand, model, or product category."
789,KVI-FMCG-0042,0.9195,match,"The competitor product 'Lipton Lemon Tea 450ml' matches exactly with the standardized item in our master list, which is also 'Lipton Lemon Tea 450ml'. The brand 'Lipton', model 'Lemon', size '450ml', and units 'ml' all correspond perfectly."
1413,KVI-ELEC-0002,0.95,match,"The competitor product 'Apple Lightning USB Cable 2m' has the same brand 'Apple', the model is the same as the master list 'MD818', and the size is 2.0 m, which matches the master list product. No discrepancies in flavor or variant exist."
1154,KVI-FMCG-0031,0.83,match,"Both the brand (Sprinkle) and product name (Sprinkle Drinking Water) match exactly. The pack size is 330ml, which matches the competitor product's description of 330ml. No discrepancies in flavor or variant were found."
856,KVI-FMCG-0003,0.9,match,"The competitor product 'Coca-Cola Ori. Taste 1.25L x12 PACK' exactly matches the master product 'Coca-Cola Original Taste 1.25L' in terms of brand ('Coca-Cola'), model ('Classic'), size (1.25L), and packaging (12 pack). All the identifiers correspond correctly."
909,KVI-HARD-0012,0.9199,match,"The competitor product 'Magic Mop Spin 360 1pcs' matches with the master KVI candidate 'Magic Mop Spin 360 1pcs' on brand 'Magic', model 'Spin360', size quantity '1', and unit 'pcs'."
693,KVI-FMCG-0050,0.9186,match,"The competitor product 'Lays Lay's Sour Cream Onion 50g PROMO -10%' is a perfect match with master list product 'Lay's Sour Cream Onion 50g'. Brand identifiers, model names, size quantities (50g), and physical metric units (g) all match exactly."
1597,KVI-HARD-0042,0.9546,match,"The competitor product 'Watering Can Plastic 10L' matches the master list product 'Watering Can Plastic 10L' in brand 'Generic', model 'Plastic', pack size '10.0' L, and unit 'L'."
1345,KVI-ELEC-0010,0.9,match,"The competitor product 'Sumsung Samsung 25W Fast Charger 1pcs' matches the master record 'Samsung 25W Fast Charger 1pcs' in brand ('Samsung'), model ('EP-TA800'), size quantity (1), and physical metric units ('pcs'). The only difference is a spelling error in 'Sumsung', which is assumed to be a typographical error."
135,KVI-HARD-0019,0.848,match,"The competitor product 'WD-40 Multi-Use Spray 191g BIG SALE' matches exactly with the master entry 'WD-40 Multi-Use Spray 191g'. Both have the same brand 'WD-40', product name, model name, size (191g), and unit (g) with no differences in flavor, variant or listing."
1902,,0.0,no_match,"The competitor product 'Plastic flower pot 6 inch' does not match any item from the master list, which consists of watering cans and dish sponges with different brands, models, sizes, and categories."
755,KVI-ELEC-0005,0.95,match,"The brand 'Anker' matches exactly. The model 'A8187' is the same across both products. The size '0.9m' is identical in both the competitor entry and the canonical master list. Therefore, this item is a direct match."
481,KVI-ELEC-0004,0.95,match,"The competitor product matches the master KVI candidate with the same brand (Apple), model (MX0K2), product name (Apple USB-C to Lightning 2m), size (2m), and unit (m). The only difference is the price context which does not affect the matching criteria."
282,KVI-ELEC-0039,0.8063,match,"The competitor product 'Samsung Galaxy Buds 2 1pcs' matches exactly with the master item 'Samsung Galaxy Buds 2 1pcs' in terms of brand (Samsung), model (Buds2), size (1pcs), and unit (pcs). Thus, a true match is confirmed."
910,KVI-FMCG-0067,0.8816,match,"The competitor product 'Yum Yum Chicken Noodle 60g' matches exactly with the master product 'Yum Yum Chicken Noodle 60g' in terms of brand 'Yum Yum', model 'Chicken', size '60g', and units 'g'."
696,KVI-FMCG-0094,1.0,match,"The competitor product 'Colgate Toothpaste Total 150g' matches exactly with the master list item 'Colgate Toothpaste Total 150g'. Both items have the same brand 'Colgate', model 'Total', pack size '150g', and unit 'g'."
1689,KVI-HARD-0004,0.96,no_match,"The competitor product is '3M Duct Tape Silver 50mm', which matches the product name and brand but has a different model name (master KVI has model 'Heavy'). Additionally, the pack size matches the dimensions (50mm). However, the model discrepancy means this is not a strict match."
1873,,0.0,no_match,"The competitor product is a phone case, while the master KVI candidates are all electronic items (Samsung Galaxy Buds 2 and SanDisk Ultra SD cards). There are no matching brand identifiers, model names, size quantities, or physical metric units."
340,KVI-FMCG-0023,0.9,match,"The competitor product is identified as 'Heineken Lager 620ml'. The brand matches (Heineken), the size matches (620ml), and although the original title has a different format ('Heinekn Heineken ลิตรager 620ml ใหม่!'), the essential elements such as the brand and size are consistent with the master list entry."
103,KVI-HARD-0044,0.88,match,"The competitor product is a Bosch Drill Bit Set that contains 10 pieces, which matches the product name, brand, and pack size (10pcs) of the KVI candidate. There is a complete match in product specifications."
1081,KVI-HARD-0009,0.9036,match,"The competitor product 'Scotch-Brite Sponge Multi-Purpose 5pcs BUNDLE' matches with the master item 'Scotch-Brite Sponge Multi-Purpose 5pcs'. They share the same brand 'Scotch-Brite', size '5pcs', and are categorized as multi-purpose sponges. No discrepancies in flavor, size, variant, or product listing."
323,KVI-ELEC-0035,0.9176,match,"The competitor product 'Apple MagSafe Charger 1pcs' matches exactly with the master entry 'Apple MagSafe Charger 1pcs' in terms of brand (Apple), model (MHXH3), size (1), and unit (pcs)."
1562,KVI-FMCG-0095,0.9642,match,"The competitor product 'Sensodyne Toothpaste Original 75g' matches the master list item 'Sensodyne Toothpaste Original 75g' exactly in brand (Sensodyne), model (Original), size (75g). There are no differences in flavor, size, or variant."
1395,KVI-ELEC-0015,0.85,match,"The competitor product 'Energizer Max AA 2pcs' has a matching brand 'Energizer', model 'Max', pack size of 2.0 pcs, and both sizes/units are identical. No discrepancies in flavor or variants were found."
94,KVI-ELEC-0034,0.849,match,"The product details verify that both the competitor product and the master list entry share the same brand (Anker), model (HDMI Cable), exact size (1.8m), and units (meters). Therefore, it is confirmed as a match."
1425,KVI-FMCG-0054,0.95,match,"The competitor product 'Pringles Sour Cream 110g' exactly matches the master item in brand ('Pringles'), model ('Sour Cream'), size quantity (110g), and physical metric units (g)."
756,KVI-FMCG-0092,0.8,match,"The competitor product 'คอลเกต Colgate Toothpaste Total 75g SET 6 ขวด' matches the master product 'Colgate Toothpaste Total 75g'. The brand 'Colgate' is the same, the model 'Total' matches, and both products have the same size of 75g."
1682,KVI-ELEC-0006,0.95,match,"The competitor product 'Ankr PowerLine USB-C 1.8m' matches the master record 'Anker PowerLine USB-C 1.8m' in terms of brand ('Anker'), model ('A8187'), and physical dimensions (size of 1.8m). All identifiers match exactly, confirming a true match."
355,KVI-ELEC-0010,0.8,match,"The brand 'Samsung' in the competitor product matches the brand 'Samsung' in the master product. The model 'EP-TA800' is a defined model for Samsung's 25W charger. The pack size of '1.0 pcs' matches the description of '1pcs' in the competitor entry. Therefore, all identifiers correspond directly, confirming a match."
619,KVI-HARD-0034,0.8654,match,"The competitor product 'Glade Air Freshener Lavender 400ml x12 PACK' matches with the master KVI item 'Glade Air Freshener Lavender 400ml' based on identical brand 'Glade', model 'Lavender', size of 400ml, and unit of 'ml'. The pack quantity of 12 doesn't affect the product match as the key attributes match perfectly."
825,KVI-FMCG-0033,0.9,match,"The competitor product is 'Sprinkle Dri. Water 1.5L'. It matches the master product 'Sprinkle Drinking Water 1.5L' in brand, model, size, and unit. Both products are 1.5 liters of drinking water from the brand 'Sprinkle'. The only difference is the term 'Dri' in the competitor title does not affect the identification of the product. Therefore, the items are considered a match."
137,KVI-ELEC-0037,0.9609,match,The product name 'Logitech Wireless Mouse 1pcs' matches exactly with the cleaned title. The brand 'Logitech' and the model 'M331' from the master list correspond with the competitor's entry. The pack size of 1.0 and the unit 'pcs' also match perfectly.
685,KVI-FMCG-0080,0.922,match,"The competitor product 'Anchor Butter Salted 227g' exactly matches the master KVI candidate 'Anchor Butter Salted 227g' on brand, model, size (227g), and unit (g)."
1216,KVI-ELEC-0017,1.0,match,"The cleaned title matches the product name exactly. The brand 'Energizer', model 'Max', and pack size of 8 pcs are all consistent with our master list entry, confirming it is the same product."
1231,KVI-FMCG-0022,0.95,match,"The competitor product 'Heineken Lager 500ml Free Delivery' matches exactly with the master KVI candidate for 'Heineken Lager 500ml', including brand 'Heineken', model 'Original', size 500ml, and units 'ml'."
1432,KVI-FMCG-0001,0.95,match,"The competitor product 'Coca-Cola Original Taste 330ML Free Delivery' is an exact match with the master list entry 'Coca-Cola Original Taste 330ml' in terms of brand ('Coca-Cola'), model ('Classic'), pack size (330.0 ml), and the unit (ml). Both the flavor and specifications are consistent."
1610,KVI-ELEC-0003,0.95,match,"The competitor product title 'Appl USB-C to Lightning 1m ใหม่!' exactly matches the brand 'Apple' and the product name 'Apple USB-C to Lightning 1m'. The size is 1m with unit 'm', which is consistent with the master KVI candidate's pack size and unit. There are no discrepancies in flavor, size, or variant, confirming a true match."
175,KVI-FMCG-0046,0.9357,match,"The competitor product 'Lays Lay's Classic Salted 50g' matches exactly with the master product 'Lay's Classic Salted 50g'. Both have the same brand 'Lay's', model 'Classic', and size '50g'."
1671,KVI-FMCG-0096,0.9669,match,"The competitor product 'Sensodyne Toothpaste Original 100g' matches exactly with the master KVI product 'Sensodyne Toothpaste Original 100g' in terms of brand (Sensodyne), model (Original), size (100g), and unit (g). All identifiers are confirmed to be identical."
641,KVI-FMCG-0086,0.971,match,"The product matches exactly in brand (Sunsilk), model (Black), size (180), and unit (ml) as present in the canonical master list."
1908,,0.0,no_match,"The competitor product is a 'DIY craft glue gun mini', whereas the master candidates are all glue products of a different type and brand. No matching brand, model, or product type. Hence, they do not match."
359,KVI-HARD-0009,0.96,match,"The competitor product 'Scotch-Brite Sponge Multi-Purpose 5pcs' matches the entry from the master list with the exact brand 'Scotch-Brite', model 'Heavy', size quantity of 5 pcs, and the same product name."
1007,KVI-ELEC-0029,1.0,match,"The competitor product 'SanDisk Ultra SD 128GB 1pcs' matches exactly with the master KVI candidate 'SanDisk Ultra SD 128GB 1pcs' based on brand (SanDisk), model (Ultra), size (128GB), quantity (1), and unit (pcs). All descriptors are identical."
1591,KVI-FMCG-0105,0.9065,match,"The competitor product 'Comfort Fbric Softener Pink 3.2L' matches exactly with the master product 'Comfort Fabric Softener Pink 3.2L' in terms of brand 'Comfort', model 'Pink', size '3.2L', and unit 'L'."
954,KVI-ELEC-0022,1.0,match,"The competitor product ""Duracell Plus Power AA 8pcs"" matches exactly with the master KVI product ""Duracell Plus Power AA 8pcs"", including brand ""Duracell"", model ""Plus"", size quantity of 8 pcs, and unit ""pcs""."
267,KVI-ELEC-0021,0.8708,match,"The competitor product 'Duracell Plus Power AA 4pcs BIG SALE' matches the master entry 'Duracell Plus Power AA 4pcs' in terms of brand ('Duracell'), model ('Plus'), pack size (4 pcs), and unit (pcs). Although the raw title included 'BIG SALE', it does not alter the core product attributes which correspond exactly to the master list."
